date,days_since_genesis,support_price,resistance_price,fair_price,predicted_price
2026-02-01,1547,1.099761515725183,2.2316270565650007,1.5666070197280697,1.5666070197280697
2026-02-02,1548,1.1027635385402574,2.2377187366635978,1.5708833923308865,1.5708833923308865
2026-02-03,1549,1.105771809381153,2.243823095204996,1.575168665227968,1.575168665227968
2026-02-04,1550,1.1087863372055289,2.2499401503660037,1.5794628511794724,1.5794628511794724
2026-02-05,1551,1.1118071309780921,2.2560699203377332,1.5837659629555998,1.5837659629555998
2026-02-06,1552,1.114834199670601,2.2622124233256007,1.5880780133365922,1.5880780133365922
2026-02-07,1553,1.1178675522618644,2.2683676775493318,1.592399015112736,1.592399015112736
2026-02-08,1554,1.1209071977377423,2.2745357012429612,1.5967289810843632,1.5967289810843632
2026-02-09,1555,1.1239531450911486,2.2807165126548354,1.6010679240618524,1.6010679240618524
2026-02-10,1556,1.1270054033220511,2.286910130047615,1.6054158568656307,1.6054158568656307
2026-02-11,1557,1.1300639814374718,2.2931165716982758,1.6097727923261747,1.6097727923261747
2026-02-12,1558,1.1331288884514892,2.299335855898111,1.6141387432840126,1.6141387432840126
2026-02-13,1559,1.1362001333852387,2.305568000952736,1.6185137225897246,1.6185137225897246
2026-02-14,1560,1.139277725266913,2.3118130251820856,1.622897743103945,1.622897743103945
2026-02-15,1561,1.1423616731317647,2.3180709469204186,1.6272908176973637,1.6272908176973637
2026-02-16,1562,1.1454519860221055,2.324341784516321,1.6316929592507272,1.6316929592507272
2026-02-17,1563,1.1485486729873082,2.3306255563327056,1.6361041806548404,1.6361041806548404
2026-02-18,1564,1.1516517430838071,2.336922280746815,1.6405244948105673,1.6405244948105673
2026-02-19,1565,1.1547612053751002,2.343231976150225,1.6449539146288332,1.6449539146288332
2026-02-20,1566,1.1578770689317484,2.349554660948843,1.6493924530306259,1.6493924530306259
2026-02-21,1567,1.1609993428313776,2.355890353562914,1.6538401229469966,1.6538401229469966
2026-02-22,1568,1.1641280361586803,2.3622390724270206,1.6582969373190621,1.6582969373190621
2026-02-23,1569,1.167263158005415,2.368600835990085,1.6627629090980058,1.6627629090980058
2026-02-24,1570,1.1704047174704075,2.3749756627153706,1.667238051245079,1.667238051245079
2026-02-25,1571,1.1735527236595538,2.381363571080486,1.6717223767316023,1.6717223767316023
2026-02-26,1572,1.1767071856858184,2.3877645795773845,1.676215898538967,1.676215898538967
2026-02-27,1573,1.179868112669237,2.394178706712368,1.6807186296586374,1.6807186296586374
2026-02-28,1574,1.183035513736917,2.4006059710060876,1.6852305830921503,1.6852305830921503
2026-03-01,1575,1.1862093980230386,2.407046390993547,1.6897517718511186,1.6897517718511186
2026-03-02,1576,1.189389774668855,2.4134999852241035,1.694282208957231,1.694282208957231
2026-03-03,1577,1.1925766528226953,2.4199667722614695,1.6988219074422537,1.6988219074422537
2026-03-04,1578,1.1957700416399628,2.4264467706837154,1.7033708803480327,1.7033708803480327
2026-03-05,1579,1.1989699502831384,2.4329399990832727,1.7079291407264945,1.7079291407264945
2026-03-06,1580,1.2021763879217802,2.439446476066933,1.7124967016396477,1.7124967016396477
2026-03-07,1581,1.205389363732525,2.445966220255853,1.7170735761595843,1.7170735761595843
2026-03-08,1582,1.2086088868990887,2.4524992502855536,1.7216597773684803,1.7216597773684803
2026-03-09,1583,1.2118349666122687,2.459045584805925,1.726255318358599,1.726255318358599
2026-03-10,1584,1.2150676120699433,2.465605242481227,1.730860212232291,1.730860212232291
2026-03-11,1585,1.218306832477073,2.47217824199009,1.7354744721019948,1.7354744721019948
2026-03-12,1586,1.2215526370457022,2.478764602025519,1.7400981110902412,1.7400981110902412
2026-03-13,1587,1.2248050349949593,2.485364341294894,1.744731142329651,1.744731142329651
2026-03-14,1588,1.2280640355510588,2.4919774785199738,1.7493735789629394,1.7493735789629394
2026-03-15,1589,1.231329647947301,2.498604032436895,1.7540254341429151,1.7540254341429151
2026-03-16,1590,1.2346018814240742,2.5052440217961784,1.7586867210324837,1.7586867210324837
2026-03-17,1591,1.237880745228854,2.5118974653627264,1.7633574528046474,1.7633574528046474
2026-03-18,1592,1.2411662486162063,2.518564381915827,1.7680376426425073,1.7680376426425073
2026-03-19,1593,1.244458400847787,2.525244790249157,1.7727273037392648,1.7727273037392648
2026-03-20,1594,1.2477572111923425,2.531938709170781,1.7774264492982226,1.7774264492982226
2026-03-21,1595,1.251062688925713,2.5386461575031576,1.7821350925327863,1.7821350925327863
2026-03-22,1596,1.2543748433308304,2.5453671540831357,1.7868532466664655,1.7868532466664655
2026-03-23,1597,1.2576936836977217,2.552101717761963,1.791580924932876,1.791580924932876
2026-03-24,1598,1.2610192193235086,2.5588498674052818,1.7963181405757402,1.7963181405757402
2026-03-25,1599,1.264351459512409,2.5656116218931353,1.8010649068488893,1.8010649068488893
2026-03-26,1600,1.2676904135757379,2.572387000119968,1.8058212370162634,1.8058212370162634
2026-03-27,1601,1.2710360908319085,2.579176020994627,1.8105871443519144,1.8105871443519144
2026-03-28,1602,1.2743885006064333,2.585978703440365,1.8153626421400073,1.8153626421400073
2026-03-29,1603,1.2777476522319238,2.5927950663948423,1.82014774367482,1.82014774367482
2026-03-30,1604,1.2811135550480932,2.599625128810128,1.824942462260746,1.824942462260746
2026-03-31,1605,1.2844862184017571,2.606468909652703,1.8297468112122959,1.8297468112122959
2026-04-01,1606,1.2878656516468328,2.6133264279034605,1.834560803854098,1.834560803854098
2026-04-02,1607,1.2912518641443422,2.6201977025577095,1.8393844535208999,1.8393844535208999
